28295	28295	Fall	2015	THERESE TARDIO	ML	82241	INTERMED SPANISH I	B	Lect	23	12	75%	8.56	4.56	3.76	4	4.13	4.04	4.04	4.74	4.22	4.18	2015.8	82241 - INTERMED SPANISH I
28296	28296	Fall	2011	SKIBBA	ML	82241	INTERMED SPANISH I	A	Lect	22	14	57%	7.59	4.5	3.75	3.98	4.21	4.49	4.21	4.68	4.16	3.96	2011.8	82241 - INTERMED SPANISH I
28297	28297	Spring	2014	RACHAEL GULISH	ML	82241	INTERMED SPANISH I	A	Lect	9	14	64%	7.33	4.89	4.89	5	4.78	4.78	4.67	4.89	4.78	4.78	2014.1	82241 - INTERMED SPANISH I
28298	28298	Spring	2012	KENYA DWORKIN	ML	82241	INTERMED SPANISH I	A	Lect	2	10	20%	6.5	4	3.5	3	3.5	4	4.5	4.5	3.5	3.5	2012.1	82241 - INTERMED SPANISH I
28300	28300	Fall	2016	KATHARINE BURNS	ML	82241	INTERMED SPANISH I	B	Lect	17	17	65%	7.56	4.65	4.53	4.59	4.53	4.53	4.65	4.88	4.65	4.47	2016.8	82241 - INTERMED SPANISH I
28302	28302	Spring	2013	FELIPE GOMEZ	ML	82241	INTERMED SPANISH I	A	Lect	7	7	29%	10.57	4.43	4	4.14	4.14	4.29	4	4.29	4.14	3.86	2013.1	82241 - INTERMED SPANISH I
28304	28304	Spring	2011	FELIPE GOMEZ	ML	82241	INTERMED SPANISH I	A	Lect	10	5	100%	8.9	4.4	4	4.1	4.4	4.2	4.2	4.1	4.2	3.8	2011.1	82241 - INTERMED SPANISH I
28306	28306	Fall	2014	FELIPE GOMEZ	ML	82241	INTERMED SPANISH I	A	Lect	20	13	69%	12.1	4.45	3.7	4.2	4.35	4.4	4.45	4.35	4.35	4.1	2014.8	82241 - INTERMED SPANISH I
28308	28308	Fall	2013	FELIPE GOMEZ	ML	82241	INTERMED SPANISH I	B	Lect	13	12	67%	9.62	4.31	3.69	4.08	4.13	4.31	4.23	4.15	4.08	4.08	2013.8	82241 - INTERMED SPANISH I
28309	28309	Fall	2010	FELIPE GOMEZ	ML	82241	INTERMED SPANISH I	B	Lect	16	18	61%	9.5	4.31	4.07	4.06	4.31	4.25	4.31	4.37	4.25	4.12	2010.8	82241 - INTERMED SPANISH I
28316	28316	Fall	2012	ERIK HELIN	ML	82241	INTERMED SPANISH I	W	Lect	17	5	80%	7.47	4.59	4.24	4.18	4.29	4.53	4.47	4.59	4.29	4.29	2012.8	82241 - INTERMED SPANISH I
28317	28317	Spring	2010	CARRIE RUIZ	ML	82241	INTERMED SPANISH I	A	Lect	12	16	75%	8	4.58	4.58	4.58	4.58	4.67	4.42	4.75	4.67	4.5	2010.1	82241 - INTERMED SPANISH I
28318	28318	Spring	2016	CANDACE SKIBBA	ML	82241	INTERMED SPANISH I	A	Lect	5	8	63%	8.6	4.6	4.2	4	3.6	4.4	4	4.8	4	4.2	2016.1	82241 - INTERMED SPANISH I
28322	28322	Fall	2014	THERESE TARDIO	ML	82242	INTERMED SPANISH II	B	Lect	21	17	76%	9.86	4.62	4.15	4.29	4.52	4.43	4.43	4.57	4.52	4.43	2014.8	82242 - INTERMED SPANISH II
28324	28324	Fall	2010	THERESE TARDIO	ML	82242	INTERMED SPANISH II	A	Lect	12	14	64%	8	4.33	3.75	4.17	4.42	4.33	4.42	4.67	4.25	4.25	2010.8	82242 - INTERMED SPANISH II
28325	28325	Fall	2016	THERESE TARDIO	ML	82242	INTERMED SPANISH II	B	Lect	4	10	40%	6.5	4.25	4	3.75	4.75	4.25	4.5	4.5	4.75	4.25	2016.8	82242 - INTERMED SPANISH II
28326	28326	Summer	2014	MARIANA ACHUGAR	ML	82242	INTERMED SPANISH II	S	Lect	1	2	50%	14	5	5	5	5	5	5	5	5	5	2014.6	82242 - INTERMED SPANISH II
28327	28327	Spring	2013	KENYA DWORKIN	ML	82242	INTERMED SPANISH II	B	Lect	10	5	80%	8.3	4.4	4	4.3	4.1	4.6	4.3	4.5	4.2	4.3	2013.1	82242 - INTERMED SPANISH II
28328	28328	Spring	2016	FELIPE GOMEZ	ML	82242	INTERMED SPANISH II	B	Lect	18	11	91%	13.04	4.44	3.61	4.5	4.44	4.44	4.39	4.33	4.39	4.06	2016.1	82242 - INTERMED SPANISH II
28329	28329	Spring	2015	FELIPE GOMEZ	ML	82242	INTERMED SPANISH II	A	Lect	14	4	100%	10.57	4.79	4.21	4.72	4.43	4.71	4.5	4.74	4.57	4.57	2015.1	82242 - INTERMED SPANISH II
28330	28330	Spring	2012	FELIPE GOMEZ	ML	82242	INTERMED SPANISH II	B	Lect	17	11	82%	10.65	4.12	3.76	4	4	4	3.88	4.17	3.88	3.47	2012.1	82242 - INTERMED SPANISH II
28334	28334	Fall	2015	FELIPE GOMEZ	ML	82242	INTERMED SPANISH II	A	Lect	13	9	67%	11.55	4.46	4.46	4.46	4.69	4.69	4.62	4.23	4.38	4.23	2015.8	82242 - INTERMED SPANISH II
28336	28336	Fall	2011	FELIPE GOMEZ	ML	82242	INTERMED SPANISH II	B	Lect	21	13	77%	9.86	4	3.52	4	4.24	4	4.24	4.05	3.95	3.8	2011.8	82242 - INTERMED SPANISH II
28342	28342	Spring	2010	ERIK HELIN	ML	82242	INTERMED SPANISH II	W	Lect	13	3	33%	9.38	4.54	4.15	4	4.08	4.15	4.39	4.69	4.31	4.31	2010.1	82242 - INTERMED SPANISH II
28343	28343	Fall	2012	CARMEN MARTINEZ	ML	82242	INTERMED SPANISH II	B	Lect	25	17	76%	7.28	4.48	3.64	3.84	3.8	4.24	4.16	4.28	3.88	3.88	2012.8	82242 - INTERMED SPANISH II
28344	28344	Spring	2011	CANDACE SKIBBA	ML	82242	INTERMED SPANISH II	B	Lect	10	9	33%	10.1	3.9	3.4	4.1	3.2	3.5	4	3.9	3.2	3.4	2011.1	82242 - INTERMED SPANISH II
28349	28349	Spring	2014	CANDACE SKIBBA	ML	82242	INTERMED SPANISH II	A	Lect	14	14	86%	6.07	4.93	4.57	4.65	4.28	4.57	4.64	4.79	4.79	4.64	2014.1	82242 - INTERMED SPANISH II
28351	28351	Fall	2013	CANDACE SKIBBA	ML	82242	INTERMED SPANISH II	A	Lect	15	11	73%	6.8	4.67	4.07	3.94	4.14	4.53	4.34	4.54	4.27	4.33	2013.8	82242 - INTERMED SPANISH II
28355	28355	Spring	2014	ERIK HELIN	ML	82247	HISPANC WRLD HSTY	W	Lect	17	21	81%	8	4.82	4.71	4.76	4.71	4.88	4.76	4.94	4.71	4.65	2014.1	82247 - HISPANC WRLD HSTY
28356	28356	Fall	2013	ERIK HELIN	ML	82247	HISPANCWRLDHSTY	W	Lect	7	10	70%	11.14	4.86	4.86	4.71	4.86	4.86	4.71	5	5	5	2013.8	82247 - HISPANCWRLDHSTY
28357	28357	Spring	2015	SEUNG-HWAN SHIN	ML	82252	TPCS KOREAN CLTR	A	Lect	19	26	73%	7.37	4.79	4.63	4.47	4.42	4.63	4.42	4.74	4.58	4.42	2015.1	82252 - TPCS KOREAN CLTR
28358	28358	Spring	2016	SEUNG-HWAN SHIN	ML	82252	TPCS KOREAN CLTR	A	Lect	18	25	72%	6.5	4.67	4.78	4.72	4.39	4.5	4.67	4.94	4.67	4.83	2016.1	82252 - TPCS KOREAN CLTR
28359	28359	Fall	2016	SEUNG-HWAN SHIN	ML	82252	TPCS KOREAN CLTR	A	Lect	14	14	100%	7.57	4.43	4.57	4.5	4.36	4.36	4.43	4.5	4.31	4.36	2016.8	82252 - TPCS KOREAN CLTR
28360	28360	Spring	2014	SEUNG-HWAN SHIN	ML	82253	KOREAN CLTR FILM	A	Lect	9	24	38%	4.67	4.67	4.22	4.11	4.33	4.44	4.56	4.78	3.89	4.22	2014.1	82253 - KOREAN CLTR FILM
28361	28361	Fall	2015	SEUNG-HWAN SHIN	ML	82253	KOREAN CLTR FILM	A	Lect	13	28	46%	8.23	4.69	4.69	4.69	4.46	4.62	4.69	4.69	4.69	4.77	2015.8	82253 - KOREAN CLTR FILM
28362	28362	Fall	2014	SEUNG-HWAN SHIN	ML	82254	WRLD KOREA THEN NOW	A	Lect	14	24	58%	6.5	4.43	4.14	4.07	4.5	4.43	4.14	4.69	4.14	4.07	2014.8	82254 - WRLD KOREA THEN NOW
28363	28363	Fall	2011	JANICE VAIRO	ML	82261	INTERMED ITALIAN I	A	Lect	9	19	47%	7.33	4.89	4.56	4.56	4.78	4.67	5	4.89	4.89	4.67	2011.8	82261 - INTERMED ITALIAN I
28364	28364	Fall	2016	JANICE VAIRO	ML	82261	INTERMED ITALIAN I	A	Lect	4	8	50%	7	5	5	5	5	5	5	5	5	5	2016.8	82261 - INTERMED ITALIAN I
28365	28365	Fall	2010	JANICE VAIRO	ML	82261	INTERMED ITALIAN I	A	Lect	3	15	20%	7	5	4.67	5	5	4.67	4.67	5	4.67	4.67	2010.8	82261 - INTERMED ITALIAN I
28366	28366	Fall	2013	JANICE VAIRO	ML	82261	INTERMED ITALIAN I	A	Lect	4	9	44%	6.5	4.5	4.5	4.5	4.5	4.5	4.5	4.25	4.25	4.25	2013.8	82261 - INTERMED ITALIAN I
28367	28367	Fall	2014	JANICE VAIRO	ML	82261	INTERMED ITALIAN I	A	Lect	5	11	45%	6.2	4.8	4.4	4.2	4	4.4	4.6	4.2	4.6	4.6	2014.8	82261 - INTERMED ITALIAN I
28368	28368	Fall	2012	JANICE VAIRO	ML	82261	INTERMED ITALIAN I	A	Lect	8	11	73%	6.13	4.13	4.38	4.63	4.25	4.63	4.86	4.63	4.5	4.63	2012.8	82261 - INTERMED ITALIAN I
28369	28369	Fall	2015	JANICE VAIRO	ML	82261	INTERMED ITALIAN I	A	Lect	3	9	33%	5	4	4	4.33	3.67	4	4.33	3.67	3.67	3.67	2015.8	82261 - INTERMED ITALIAN I
28370	28370	Spring	2013	JANICE VAIRO	ML	82262	INTERMED ITALIAN II	A	Lect	1	5	20%	8	5	5	5	5	5	5	5	5	5	2013.1	82262 - INTERMED ITALIAN II
28371	28371	Spring	2015	JANICE VAIRO	ML	82262	INTERMED ITALIAN II	A	Lect	5	8	63%	5.6	4.4	3.4	3.6	4	4.6	4.6	4.2	4.4	4.2	2015.1	82262 - INTERMED ITALIAN II
28372	28372	Spring	2016	JANICE VAIRO	ML	82262	INTERMED ITALIAN II	A	Lect	3	6	50%	5	5	5	5	5	5	5	5	5	5	2016.1	82262 - INTERMED ITALIAN II
28373	28373	Spring	2012	JANICE VAIRO	ML	82262	INTERMED ITALIAN II	A	Lect	3	11	27%	5	5	5	5	5	5	5	5	5	5	2012.1	82262 - INTERMED ITALIAN II
28374	28374	Spring	2011	JANICE VAIRO	ML	82262	INTERMED ITALIAN II	A	Lect	2	9	22%	5	5	5	5	5	5	5	5	5	5	2011.1	82262 - INTERMED ITALIAN II
28375	28375	Spring	2014	JANICE VAIRO	ML	82262	INTERMED ITALIAN II	A	Lect	2	5	40%	5	3.5	3.5	3	3.5	4	3.5	3.5	3	4	2014.1	82262 - INTERMED ITALIAN II
28376	28376	Spring	2010	JANICE VAIRO	ML	82262	INTERMED ITALIAN II	A	Lect	9	15	60%	4.67	4.78	4.63	4.56	4.89	4.67	4.67	4.78	4.89	4.78	2010.1	82262 - INTERMED ITALIAN II
28377	28377	Summer	2016	YOSHIHIRO YASUHARA	ML	82271	INTERMED JAPANESE I	S	Lect	1	3	33%	21	4	5	5	5	4	5	5	5	5	2016.6	82271 - INTERMED JAPANESE I
28378	28378	Fall	2015	YOSHIHIRO YASUHARA	ML	82271	INTERMED JAPANESE I	A	Lect	16	9	78%	11.2	4.82	4.75	4.88	4.88	4.75	4.75	4.82	4.75	4.63	2015.8	82271 - INTERMED JAPANESE I
28379	28379	Fall	2014	YOSHIHIRO YASUHARA	ML	82271	INTERMED JAPANESE I	B	Lect	23	7	100%	10.87	4.61	4.44	4.26	4.26	4.3	4.48	4.65	4.52	4.09	2014.8	82271 - INTERMED JAPANESE I
28380	28380	Fall	2012	YOSHIHIRO YASUHARA	ML	82271	INTERMED JAPANESE I	D	Lect	36	8	75%	9.42	4.67	4.67	4.64	4.64	4.55	4.75	4.83	4.78	4.78	2012.8	82271 - INTERMED JAPANESE I
28381	28381	Fall	2013	YOSHIHIRO YASUHARA	ML	82271	INTERMED JAPANESE I	A	Lect	31	10	90%	10.13	4.52	4.52	4.55	4.49	4.48	4.64	4.84	4.55	4.39	2013.8	82271 - INTERMED JAPANESE I
28382	28382	Summer	2011	YASUFUMI IWASAKI	ML	82271	INTERMED JAPANESE I	S	Lect	2	2	100%	14	4.5	4.5	4.5	4.5	4	4.5	5	4.5	3.5	2011.6	82271 - INTERMED JAPANESE I
28384	28384	Fall	2010	YASUFUMI IWASAKI	ML	82271	INTERMED JAPANESE I	D	Lect	36	13	62%	10.84	4.47	4.5	4.36	4.36	4.47	4.5	4.78	4.53	4.36	2010.8	82271 - INTERMED JAPANESE I
28389	28389	Fall	2011	YASUFUMI IWASAKI	ML	82271	INTERMED JAPANESE I	C	Lect	26	9	78%	9.73	4.12	3.92	4.03	3.88	3.93	4.03	4.62	4.16	4.11	2011.8	82271 - INTERMED JAPANESE I
28393	28393	Summer	2010	SANAKO MITSUGI	ML	82271	INTERMED JAPANESE I	S	Lect	3	4	75%	13	5	5	5	5	5	5	5	5	4.67	2010.6	82271 - INTERMED JAPANESE I
28395	28395	Spring	2015	FUMIE GOTO	ML	82271	INTERMED JAPANESE I	A	Lect	4	4	100%	12.5	4.75	4.75	4.25	4.75	4.5	4.5	5	4.75	4.5	2015.1	82271 - INTERMED JAPANESE I
28397	28397	Summer	2013	FANG-CHI SCHEIDE	ML	82271	INTERMED JAPANESE I	S	Lect	4	4	100%	24	5	4.75	5	5	4.75	5	5	5	5	2013.6	82271 - INTERMED JAPANESE I
28398	28398	Summer	2012	CHISATO NINOMIYA	ML	82271	INTERMED JAPANESE I	U	Lect	2	2	100%	11	5	4.5	4	5	5	4.5	5	4.5	4.5	2012.6	82271 - INTERMED JAPANESE I
28401	28401	Fall	2016	CHISATO NINOMIYA	ML	82271	INTERMED JAPANESE I	B	Lect	29	17	100%	10.55	4.48	4.38	4.45	4.52	4.45	4.45	4.52	4.48	4.48	2016.8	82271 - INTERMED JAPANESE I
28405	28405	Spring	2016	YOSHIHIRO YASUHARA	ML	82272	INTERMED JAPANESE II	A	Lect	17	6	100%	10.82	4.71	4.71	4.65	4.83	4.59	4.71	4.88	4.71	4.47	2016.1	82272 - INTERMED JAPANESE II
28406	28406	Spring	2013	YOSHIHIRO YASUHARA	ML	82272	INTERMED JAPANESE II	C	Lect	28	6	83%	10.04	4.72	4.71	4.79	4.75	4.68	4.75	4.93	4.75	4.57	2013.1	82272 - INTERMED JAPANESE II
28408	28408	Spring	2012	YASUFUMI IWASAKI	ML	82272	INTERMED JAPANESE II	A	Lect	42	11	91%	9.6	4.24	4.21	3.93	4.08	4.06	4.13	4.66	4.21	4.01	2012.1	82272 - INTERMED JAPANESE II
28409	28409	Spring	2014	YASUFUMI IWASAKI	ML	82272	INTERMED JAPANESE II	B	Lect	25	14	86%	9.79	4.4	4.32	4.24	4.32	4.32	4.24	4.36	4.24	4.04	2014.1	82272 - INTERMED JAPANESE II
28410	28410	Spring	2010	YASUFUMI IWASAKI	ML	82272	INTERMED JAPANESE II	A	Lect	17	15	60%	8.53	4.36	4.41	4.53	4.41	4.18	4.29	4.83	4.35	4.24	2010.1	82272 - INTERMED JAPANESE II
28412	28412	Spring	2011	SHINGO ICHIKAWA	ML	82272	INTERMED JAPANESE II	C	Lect	19	11	82%	10.05	4.84	4.79	4.84	4.9	4.63	4.84	4.79	4.79	4.69	2011.1	82272 - INTERMED JAPANESE II
28415	28415	Spring	2015	MAMORU HATAKEYAMA	ML	82272	INTERMED JAPANESE II	A	Lect	13	4	100%	10.31	4.61	4.77	4.7	4.38	4.23	4.31	4.31	4.31	4.08	2015.1	82272 - INTERMED JAPANESE II
28418	28418	Summer	2013	FANG-CHI SCHEIDE	ML	82272	INTERMED JAPANESE II	U	Lect	2	2	100%	24	5	5	5	5	5	5	5	5	5	2013.6	82272 - INTERMED JAPANESE II
28424	28424	Summer	2016	YASUFUMI IWASAKI	ML	82273	INTRO JAP LANG/CULT	S	Lect	2	3	67%	12.5	4.5	5	5	3.5	4.5	5	4.5	4.5	4.5	2016.6	82273 - INTRO JAP LANG/CULT
28425	28425	Spring	2014	YASUFUMI IWASAKI	ML	82273	INTRO JAP LANG/CULT	A	Lect	10	5	80%	7.1	4.3	4.6	4.6	4.3	4.6	4.7	4.6	4.1	4.2	2014.1	82273 - INTRO JAP LANG/CULT
28426	28426	Fall	2014	YASUFUMI IWASAKI	ML	82273	INTRO JAP LANG/CULT	B	Lect	19	11	82%	7.53	4.63	4.79	4.9	4.74	4.48	4.74	4.89	4.37	4.37	2014.8	82273 - INTRO JAP LANG/CULT
28427	28427	Spring	2012	TAGUCHI	ML	82273	INTRO JAP LANG/CULT	A	Lect	26	14	50%	5.6	4.39	4.27	4.49	4.11	4.35	4.43	4.56	4.24	4.31	2012.1	82273 - INTRO JAP LANG/CULT
28428	28428	Summer	2013	NAOKO TAGUCHI	ML	82273	INTRO JAP LANG/CULT	W	Lect	1	8	13%	14	5	5	5	5	5	5	5	5	5	2013.6	82273 - INTRO JAP LANG/CULT
28429	28429	Spring	2013	NAOKO TAGUCHI	ML	82273	INTRO JAP LANG/CULT	B	Lect	11	13	54%	7.82	4.64	4.63	4.63	4.63	4.64	4.82	4.91	4.54	4.55	2013.1	82273 - INTRO JAP LANG/CULT
28430	28430	Spring	2011	NAOKO TAGUCHI	ML	82273	INTRO JAP LANG/CULT	A	Lect	17	15	67%	7.12	4.76	4.77	4.7	4.59	4.7	4.7	5	4.65	4.41	2011.1	82273 - INTRO JAP LANG/CULT
28431	28431	Fall	2013	NAOKO TAGUCHI	ML	82273	INTRO JAP LANG/CULT	B	Lect	23	10	70%	7.31	4.61	4.48	4.53	4.48	4.17	4.3	4.7	4.17	4.22	2013.8	82273 - INTRO JAP LANG/CULT
28432	28432	Fall	2016	NAOKO TAGUCHI	ML	82273	INTRO JAP LANG/CULT	A	Lect	18	12	33%	6.17	4.72	4.5	4.56	4.61	4.72	4.66	4.77	4.5	4.39	2016.8	82273 - INTRO JAP LANG/CULT
28433	28433	Fall	2010	NAOKO TAGUCHI	ML	82273	INTRO JAP LANG/CULT	B	Lect	14	13	38%	5.21	4.72	4.65	4.72	4.72	4.43	4.72	4.93	4.43	4.57	2010.8	82273 - INTRO JAP LANG/CULT
28434	28434	Fall	2015	NAOKO TAGUCHI	ML	82273	INTRO JAP LANG/CULT	B	Lect	10	15	33%	6.5	4.5	4.7	4.6	4.4	4.5	4.5	4.8	4.6	4.6	2015.8	82273 - INTRO JAP LANG/CULT
28435	28435	Summer	2015	MAMORU HATAKEYAMA	ML	82273	INTRO JAP LANG/CULT	S	Lect	3	3	100%	16	4.33	4.67	4.67	4.33	4.67	4.33	5	4.33	4.67	2015.6	82273 - INTRO JAP LANG/CULT
28438	28438	Spring	2015	BARBARA LITT	ML	82273	INTRO JAP LANG/CULT	A	Lect	7	11	64%	6.71	4.57	4.57	4.57	4.43	4.29	4.71	4.86	4.43	4.57	2015.1	82273 - INTRO JAP LANG/CULT
28441	28441	Spring	2016	BARBARA LITT	ML	82273	INTRO JAP LANG/CULT	A	Lect	19	23	83%	6.42	4.47	4.53	4.63	4.47	4.42	4.37	4.68	4.47	4.11	2016.1	82273 - INTRO JAP LANG/CULT
28442	28442	Spring	2010	BARBARA LITT	ML	82273	INTRO JAP LANG/CULT	A	Lect	12	16	50%	5.5	4.42	4.75	4.67	4.33	4.17	4.42	4.67	4.08	4.08	2010.1	82273 - INTRO JAP LANG/CULT
28446	28446	Fall	2011	BARBARA LITT	ML	82273	INTRO JAP LANG/CULT	B	Lect	14	11	55%	7.29	4.57	4.36	4.65	4.22	4.57	4.28	5	3.86	3.86	2011.8	82273 - INTRO JAP LANG/CULT
28451	28451	Fall	2012	BARBARA LITT	ML	82273	INTRO JAP LANG/CULT	B	Lect	22	12	67%	5.55	4.59	4.68	4.73	4.59	4.82	4.73	4.96	4.55	4.28	2012.8	82273 - INTRO JAP LANG/CULT
28454	28454	Spring	2016	YOSHIHIRO YASUHARA	ML	82278	JAPANESE FLM LIT	A	Lect	15	19	79%	6.6	4.4	4.4	4	3.73	4.27	4.36	4.67	4.27	4.4	2016.1	82278 - JAPANESE FLM LIT
28455	28455	Spring	2014	YOSHIHIRO YASUHARA	ML	82278	JAPANESE LIT TRNSLTN	A	Lect	9	13	69%	6	4.89	4.78	4.78	4.67	4.56	4.44	4.89	4.67	4.78	2014.1	82278 - JAPANESE LIT TRNSLTN
28456	28456	Fall	2016	YOSHIHIRO YASUHARA	ML	82278	JAPANESE FLM LIT	A	Lect	13	19	68%	8.69	4.77	4.54	4.69	4	4.31	4.46	5	4.31	4.54	2016.8	82278 - JAPANESE FLM LIT
28457	28457	Fall	2013	YOSHIHIRO YASUHARA	ML	82278	JAPANESE LIT TRNSLTN	A	Lect	9	14	64%	8	4.89	4.89	4.78	4.56	4.78	4.67	4.89	4.89	4.89	2013.8	82278 - JAPANESE LIT TRNSLTN
28458	28458	Fall	2014	YOSHIHIRO YASUHARA	ML	82278	JAPANESE LIT TRNSLTN	A	Lect	6	7	86%	7.5	4.83	4.5	4.67	4.5	4.67	4.67	5	4.83	4.5	2014.8	82278 - JAPANESE LIT TRNSLTN
28459	28459	Fall	2015	YOSHIHIRO YASUHARA	ML	82278	JAPANESE FLM LIT	A	Lect	9	13	69%	7.33	4.78	4.56	4.56	4.44	4.56	4.67	5	4.67	4.44	2015.8	82278 - JAPANESE FLM LIT
28460	28460	Fall	2010	SHUAI LI	ML	82280	LEARN ABT LANG LEARN	A	Lect	15	19	79%	6.2	4.73	4.53	4.67	4.2	4.73	4.67	4.93	4.73	4.53	2010.8	82280 - LEARN ABT LANG LEARN
28461	28461	Fall	2012	G RICHARD TUCKER	ML	82280	LEARN ABT LANG LEARN	A	Lect	10	14	71%	5.9	4.6	4.9	4.9	4.3	4.7	4.4	4.8	4.8	4.7	2012.8	82280 - LEARN ABT LANG LEARN
28462	28462	Fall	2013	G RICHARD TUCKER	ML	82280	LEARN ABT LANG LEARN	A	Lect	14	19	74%	5.86	4.93	4.79	4.79	4.71	4.79	4.79	4.93	4.79	4.79	2013.8	82280 - LEARN ABT LANG LEARN
28463	28463	Fall	2014	G RICHARD TUCKER	ML	82280	LEARN ABT LANG LEARN	A	Lect	11	16	69%	5.55	5	5	5	4.82	5	5	5	5	4.91	2014.8	82280 - LEARN ABT LANG LEARN
28464	28464	Fall	2011	G RICHARD TUCKER	ML	82280	LEARN ABT LANG LEARN	A	Lect	8	19	42%	4.25	5	4.38	4.38	4.25	4.63	4.5	5	4.63	4.5	2011.8	82280 - LEARN ABT LANG LEARN
28465	28465	Spring	2010	SUSAN POLANSKY	ML	82281	TUTOR COMM OUTREACH	A	Lect	4	4	100%	8.75	5	5	5	5	5	4.75	5	5	5	2010.1	82281 - TUTOR COMM OUTREACH
28466	28466	Spring	2011	SUSAN POLANSKY	ML	82281	TUTOR COMM OUTREACH	A	Lect	4	7	57%	8.75	4.75	4.75	4.75	4.75	4.75	4.5	4.75	4.75	5	2011.1	82281 - TUTOR COMM OUTREACH
28467	28467	Spring	2014	SUSAN POLANSKY	ML	82281	TUTOR COMM OUTREACH	A	Lect	4	4	100%	8	5	5	5	5	5	5	5	5	5	2014.1	82281 - TUTOR COMM OUTREACH
28468	28468	Spring	2012	SUSAN POLANSKY	ML	82281	TUTOR COMM OUTREACH	A	Lect	4	5	80%	7.25	5	5	5	5	5	5	5	5	5	2012.1	82281 - TUTOR COMM OUTREACH
28469	28469	Fall	2010	SUSAN POLANSKY	ML	82281	TUTOR COMM OUTREACH	A	Lect	4	5	80%	10.25	4.75	4.75	5	4.5	4.75	4.25	4.75	4.75	4	2010.8	82281 - TUTOR COMM OUTREACH
28470	28470	Fall	2011	SUSAN POLANSKY	ML	82281	TUTOR COMM OUTREACH	A	Lect	12	3	100%	7.69	4.92	4.92	4.92	4.92	4.83	4.83	4.92	4.92	4.83	2011.8	82281 - TUTOR COMM OUTREACH
28471	28471	Fall	2015	SUSAN POLANSKY	ML	82281	TUTOR COMM OUTREACH	A	Lect	4	4	100%	8.75	5	5	5	5	5	5	5	5	4.75	2015.8	82281 - TUTOR COMM OUTREACH
28472	28472	Fall	2014	SUSAN POLANSKY	ML	82281	TUTOR COMM OUTREACH	A	Lect	4	4	100%	8	5	5	5	5	5	5	5	5	5	2014.8	82281 - TUTOR COMM OUTREACH
28473	28473	Fall	2012	SUSAN POLANSKY	ML	82281	TUTOR COMM OUTREACH	A	Lect	2	5	40%	8	5	5	5	5	5	5	5	5	5	2012.8	82281 - TUTOR COMM OUTREACH
28474	28474	Fall	2013	SUSAN POLANSKY	ML	82281	TUTOR COMM OUTREACH	A	Lect	1	2	50%	8	5	5	5	5	5	5	5	5	4	2013.8	82281 - TUTOR COMM OUTREACH
28475	28475	Spring	2016	GABRIELE MAIER	ML	82281	TUTOR COMM OUTREACH	A	Lect	4	6	67%	9.5	4.75	4.75	4.75	4.75	4.5	4.75	4.75	4.75	4.25	2016.1	82281 - TUTOR COMM OUTREACH
28477	28477	Spring	2012	SILVIA PESSOA	ML	82282	COMMNTY SRVC LRNING	W	Lect	4	8	50%	8.75	5	5	5	5	5	5	5	5	5	2012.1	82282 - COMMNTY SRVC LRNING
28478	28478	Spring	2010	SILVIA PESSOA	ML	82282	COMMNTY SRVC LRNING	W	Lect	3	10	30%	6	4.67	4	4.33	3.67	4.67	4.67	4.67	4	4.33	2010.1	82282 - COMMNTY SRVC LRNING
28479	28479	Spring	2016	REMI VAN COMPERNOLLE	ML	82283	LANG DIV CLTRL IDTY	A	Lect	7	12	58%	7.14	4.86	4.14	4.43	4.43	4.57	4.57	4.86	4.86	4.71	2016.1	82283 - LANG DIV CLTRL IDTY
28480	28480	Fall	2016	REMI VAN COMPERNOLLE	ML	82283	LANG DIV CLTRL IDTY	A	Lect	13	22	59%	5.46	4.54	4.31	4.46	4.08	4.77	4.38	4.85	4.62	4.46	2016.8	82283 - LANG DIV CLTRL IDTY
28481	28481	Fall	2016	NAUM KATS	ML	82291	INTRMDT RUSSIAN I	A	Lect	1	2	50%	8	5	5	5	5	5	5	5	5	5	2016.8	82291 - INTRMDT RUSSIAN I
28482	28482	Fall	2014	CHARLENE CASTELLANO	ML	82291	INTERMEDIATE RUSSIAN	A	Lect	2	3	67%	9.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	2014.8	82291 - INTERMEDIATE RUSSIAN
28483	28483	Fall	2015	CHARLENE CASTELLANO	ML	82291	INTRMDT RUSSIAN I	A	Lect	2	2	100%	8	5	5	5	5	5	5	5	5	5	2015.8	82291 - INTRMDT RUSSIAN I
28484	28484	Fall	2013	CHARLENE CASTELLANO	ML	82291	INTERMEDIATE RUSSIAN	A	Lect	1	2	50%	8	5	5	5	5	5	5	5	5	5	2013.8	82291 - INTERMEDIATE RUSSIAN
28485	28485	Fall	2011	CHARLENE CASTELLANO	ML	82291	INTERMEDIATE RUSSIAN	A	Lect	4	9	44%	7.25	4.75	4.5	4.5	4.75	4.5	4.25	4.75	4.5	4.5	2011.8	82291 - INTERMEDIATE RUSSIAN
28486	28486	Fall	2010	CHARLENE CASTELLANO	ML	82291	INTERMEDIATE RUSSIAN	A	Lect	6	7	86%	6.5	4.83	4.83	4.67	4.67	4.83	4.83	4.83	4.83	4.83	2010.8	82291 - INTERMEDIATE RUSSIAN
